stationId,polluant,valeur,date,heure
12,"NO2",6,"2007-02-16",23
50,"PM",11,"2007-02-16",23
55,"PM",8,"2007-02-16",23
55,"O3",15,"2007-02-16",23
61,"SO2",1,"2007-02-16",23
61,"CO",1,"2007-02-16",23
61,"PM",12,"2007-02-16",23
61,"O3",11,"2007-02-16",23
61,"NO2",8,"2007-02-16",23
66,"CO",1,"2007-02-16",23
66,"PM",7,"2007-02-16",23
66,"O3",21,"2007-02-16",23
66,"NO2",2,"2007-02-16",23
68,"O3",18,"2007-02-16",23
68,"NO2",5,"2007-02-16",23
99,"PM",7,"2007-02-16",23
99,"O3",21,"2007-02-16",23
99,"NO2",2,"2007-02-16",23
1,"SO2",1,"2007-02-17",0
1,"O3",16,"2007-02-17",0
1,"NO2",4,"2007-02-17",0
3,"SO2",4,"2007-02-17",0
3,"CO",1,"2007-02-17",0
3,"PM",14,"2007-02-17",0
3,"O3",11,"2007-02-17",0
3,"NO2",6,"2007-02-17",0
12,"O3",15,"2007-02-17",0
12,"NO2",5,"2007-02-17",0
50,"PM",10,"2007-02-17",0
55,"PM",11,"2007-02-17",0
55,"O3",11,"2007-02-17",0
61,"SO2",1,"2007-02-17",0
61,"CO",1,"2007-02-17",0
61,"PM",10,"2007-02-17",0
61,"O3",15,"2007-02-17",0
61,"NO2",6,"2007-02-17",0
66,"CO",1,"2007-02-17",0
66,"PM",7,"2007-02-17",0
66,"O3",23,"2007-02-17",0
66,"NO2",2,"2007-02-17",0
68,"O3",23,"2007-02-17",0
68,"NO2",3,"2007-02-17",0
99,"PM",7,"2007-02-17",0
99,"O3",23,"2007-02-17",0
99,"NO2",1,"2007-02-17",0
1,"SO2",1,"2007-02-17",1
1,"O3",18,"2007-02-17",1
1,"NO2",4,"2007-02-17",1
3,"SO2",3,"2007-02-17",1
3,"CO",1,"2007-02-17",1
3,"PM",12,"2007-02-17",1
3,"O3",20,"2007-02-17",1
3,"NO2",2,"2007-02-17",1
12,"O3",17,"2007-02-17",1
12,"NO2",4,"2007-02-17",1
50,"PM",9,"2007-02-17",1
55,"PM",12,"2007-02-17",1
55,"O3",19,"2007-02-17",1
61,"SO2",1,"2007-02-17",1
61,"CO",1,"2007-02-17",1
61,"PM",8,"2007-02-17",1
61,"O3",15,"2007-02-17",1
61,"NO2",6,"2007-02-17",1
66,"CO",1,"2007-02-17",1
66,"PM",6,"2007-02-17",1
66,"O3",25,"2007-02-17",1
66,"NO2",1,"2007-02-17",1
68,"O3",24,"2007-02-17",1
68,"NO2",3,"2007-02-17",1
99,"PM",6,"2007-02-17",1
99,"O3",24,"2007-02-17",1
99,"NO2",1,"2007-02-17",1
1,"SO2",1,"2007-02-17",2
1,"O3",19,"2007-02-17",2
1,"NO2",3,"2007-02-17",2
3,"SO2",18,"2007-02-17",2
3,"CO",1,"2007-02-17",2
3,"PM",11,"2007-02-17",2
3,"O3",14,"2007-02-17",2
3,"NO2",5,"2007-02-17",2
12,"O3",18,"2007-02-17",2
12,"NO2",4,"2007-02-17",2
50,"PM",7,"2007-02-17",2
55,"PM",11,"2007-02-17",2
55,"O3",22,"2007-02-17",2
61,"SO2",1,"2007-02-17",2
61,"CO",1,"2007-02-17",2
61,"PM",8,"2007-02-17",2
61,"O3",16,"2007-02-17",2
61,"NO2",5,"2007-02-17",2
66,"CO",1,"2007-02-17",2
66,"PM",6,"2007-02-17",2
61,"O3",12,"2007-01-31",20
66,"CO",1,"2007-01-31",20
66,"PM",10,"2007-01-31",20
66,"O3",8,"2007-01-31",20
66,"NO2",8,"2007-01-31",20
68,"O3",6,"2007-01-31",20
68,"NO2",9,"2007-01-31",20
99,"PM",5,"2007-01-31",20
